Sample_ID,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Category,Target
S0011,-0.46341769281246226,1.3173940656343257,-1.6075598643689741,-0.09363618873917084,0.02263085267686914,1.598321807641033,-0.05872042710462872,0.29137898481594593,A,-2.1493969936611563
S0012,-0.46572975357025687,0.19759960469239965,-0.7627247785662142,1.32579664754219,-1.4055630538562867,0.7335478135058658,0.4465365069407115,0.0321850870368397,A,0.09863469140849897
S0013,0.24196227156603412,2.0752608726252655,-0.7691423497872982,-1.28716356858425,-0.9849931258170151,0.008783654898147817,0.1996104184027828,0.8728170831783344,B,1.4072933035299422
S0014,-1.913280244657798,-0.6891878180895679,-0.9399031011088647,-1.3971181851129912,0.1986800095474069,-0.2376833169609843,1.0941795475214755,0.7320809514330224,C,0.23221942967536735
S0015,-1.7249178325130328,1.7359638031652493,0.8294748419317485,-0.5835993263460049,-0.07906734186455629,0.07660907045165961,0.4790031433927589,-0.30906623673826017,C,0.08261327279331242
S0016,-0.5622875292409727,0.1979107834626478,-0.19382613877280352,1.0383788510193166,-0.5791241096357465,-0.5117635579423034,-0.861309579697108,0.40482340880826806,A,-0.5630071514803686
S0017,-1.0128311203344238,-0.6514180036144483,-0.26451484131061076,-1.5193460754768424,-0.48083378951197936,-2.1047495057190146,2.178562173991662,-0.03509646678459442,B,1.3807529677862802
S0018,0.3142473325952739,-0.48388583405432156,-2.0038623644067535,-2.832155598110569,0.696167997159289,2.042177910534731,0.19433346333823323,-0.853932908460056,A,-0.5167840952112729
S0019,-0.9080240755212109,-0.32034730819432017,0.6354180302092264,-0.4511588584089988,-0.5176925728692147,0.15532499919940146,-0.14734022662150623,1.2904607413763498,B,-0.10014939044932804
S0020,-1.4123037013352915,0.4241659464019164,-1.2392583948534726,0.5517407999109204,-0.08809124402907328,0.3981472651225371,0.9639254230555709,0.05519924253008922,C,-0.4702131785317291
S0021,1.465648768921554,0.5228354880354996,0.05993263026632825,1.2002617497388293,2.169936588080543,-0.05790774987690872,0.24945094593007222,2.0487082576988507,A,0.10819550851496382
S0022,-0.22577630048653566,-0.573700003938579,0.2773769379581917,-0.463161362085399,-1.423682636883923,-0.735116800724588,0.3992281929393271,-1.6254922701998327,A,1.425651999048196
S0023,0.06752820468792384,-0.02435459226098284,1.360658595838651,-0.41142660711600243,-1.8518427315746586,-0.18592448094877073,2.492183998600687,-0.5567787728433663,A,-0.906106530576663
S0024,-1.4247481862134568,2.1422703586118637,-1.308820399119112,1.1539007342557472,0.7835896647986067,-1.5993947621943112,-0.27512142825504665,0.03263883669087142,C,0.11255326425186621
S0025,-0.5443827245251827,1.7275431701007113,-3.0195121558208253,-1.8697416996954206,-0.6786430612941032,2.2770864980533045,-0.3177608940173958,1.137381097628914,A,0.3910645002158086
S0026,0.11092258970986608,0.4363236696740321,0.18384954475369486,-0.38852077518300926,-0.31823752774262026,-1.234511998422396,0.1165785120124638,0.39946937260218507,C,-0.8123321349693472
S0027,-1.1509935774223028,0.03800347816820029,1.8005111815108537,0.19042388992505774,-0.7811563781311142,-1.0319662838471795,1.0715159355810386,0.31047275418075143,B,-0.059015856110719835
S0028,0.37569801834567196,0.1200313267182613,1.2389463529394373,0.44921872128503426,-0.2598001407675125,-0.4402592043864004,-1.506534030190399,-1.127263792554147,C,1.8513401194910784
S0029,-0.600638689918805,0.6135179727304166,0.20965941527462578,-0.5098066931908826,1.5985381120963413,1.2880757248523775,-1.9655558914765052,-1.1569413972294713,B,-1.7684893278879517
S0030,-0.2916937497932768,-1.0227925651984056,-0.49163618563204736,0.03444101170584135,0.8021284586181193,0.014508999262654136,-0.5871152706201476,0.3225046602899047,C,-0.4212007381574018
S0031,-0.6017066122293969,-0.2573765374233451,0.8071225966373103,-2.4883273534129895,0.8622235118869771,-1.2361357960304624,-1.6339229590592872,-1.3641059938183584,C,0.2505595069300925
S0032,1.8522781845089378,-1.6685840738775894,-0.9735461997044687,-0.6582484123338483,-1.4162270557926455,1.2543383607573395,-0.42483134752563845,-0.5318777502893286,A,-0.37594296933225585
S0033,-0.013497224737933921,0.39922312260527926,0.47635776935621926,0.4535087125544674,-1.1511537365528692,0.7310006267854814,0.5024996961292902,0.5009173290858575,C,2.8862474705641117
S0034,-1.0577109289559004,0.647195939702741,0.5054701591666269,-0.9822940342546795,-2.839078659485427,0.5384349572164524,-0.8907488635522636,-0.9823242722767759,A,0.5486907364812927
S0035,0.822544912103189,-0.483186462299374,1.0602099074988798,0.058984221589597374,-0.809380821082754,0.7157342411708404,-1.4268265767813424,1.6053559623618066,B,-1.0443691628594758
S0036,-1.2208436499710222,1.5739867632900328,2.7596600389110777,0.446872500802698,0.9567031863856584,2.394361900582451,0.06933716171534797,1.22393634423789,B,-2.336759355320309
S0037,0.2088635950047554,-1.2257656630023412,0.39241596717876703,-0.34254920085776497,0.5169465157483709,2.185094895036112,0.8625434846151703,-1.5714199983383004,A,0.3402758627518537
S0038,-1.9596701238797756,-1.4643748802098202,-0.5089636257074988,0.1704637709965709,-0.2215132629521239,-0.6867153430032953,-1.6949734385166126,-0.9323712431819872,B,-0.7556191238075392
S0039,-1.3281860488984305,0.22445181855997204,-0.025574312191994436,-0.9627325652846123,-0.02230028371805305,1.6238849928111523,0.8202323983059842,-2.28577724449495,C,1.2888985062786533
S0040,0.19686123586912352,1.0470983026121545,-1.7690759048891183,-0.20661127969604665,-0.6888855425754056,0.3831681897589003,0.8173062037383262,-0.7825913625481332,A,-0.27486556291038367
S0041,0.7384665799954104,1.6839276914578687,-0.6947131310890582,0.6102161695892225,0.20475888240178416,0.4990958161377494,0.954085102156628,0.7663884765723994,A,-0.5683516406695304
S0042,0.1713682811899705,-0.45888426286894,-0.409282438113104,0.15697296096843422,0.7658782794806148,-1.6922708316433286,1.2184802148716865,-0.4138949422748569,A,-0.5852471571449845
S0043,-0.11564828238824053,1.0786808334312956,-0.5240883979345925,-0.5865312695639355,-1.6158867874104728,-0.17038576538819597,2.202013924659616,0.46079724361596747,B,0.9865091738292784
S0044,-0.3011036955892888,-0.03850846950070721,0.152354872033722,0.224216404290793,0.29964768783734813,-0.8128235903365649,-0.3560920486190552,-1.5223343182817441,B,0.4155830398339642
S0045,-1.4785219903674274,-0.17262729994081963,-0.8224199323822006,0.714609790636618,0.9324348709546673,0.8280588148933092,0.10957158007785811,0.7979752545819053,C,1.755956723790878
S0046,-0.7198442083947086,0.8836599374866724,1.1210306673244714,-2.049941278577478,-0.4151002889633696,1.071080500402805,-0.41643843324802554,-0.5551092279283498,C,-0.21510711620318848
S0047,-0.4606387709597875,0.6523228784134196,0.00020706491819709385,1.1590740649558977,0.7007006121205837,-2.0744863510163114,0.0019768447558107757,0.012169682282905197,A,0.8622794120530326
S0048,1.0571222262189157,-1.5763921569842494,-0.009300321138614417,-0.336254738681072,2.814654444472553,-0.02203486400427045,1.5328733556363119,-0.09287450139305273,C,0.8793760844116465
S0049,0.3436182895684614,1.4765403497258958,-0.32789471651291785,0.42548993324023027,-0.10434279298689192,1.1218615047942522,-1.3450144839306688,-1.2715485208922839,B,0.6738134530635596
S0050,-1.763040155362734,1.3800913541474515,0.15519068385897913,1.197246923645228,0.3933070500053236,-0.18667896231344497,-0.8610496721655755,-1.1530843317397823,C,-0.5098578190466422
S0051,0.324083969394795,-0.6255627015095294,0.8250982646676347,-1.371673697230466,-0.7380570836613916,0.7290636450023644,1.3771809365045613,0.967794469003426,B,0.47340803004578785
S0052,-0.38508228041631654,0.39580353343740904,-0.8671302157109003,-0.7094410024275466,0.1812511626020504,0.35116546762708406,1.0200365069020898,0.3989921575016956,C,-0.09724244006400126
S0053,-0.6769220003059587,0.4940301862827388,-0.6581164890752567,-0.2885486958757048,0.46027162498230384,0.34166023195262635,-0.363131646817078,1.0500490415534267,B,-0.12351627109154253
S0054,0.6116762888408679,0.2606737658239071,-0.30372602877666466,-0.7837535211244283,0.19484234027013805,-0.27131497806829746,0.8544020011207198,0.3246582355025183,B,-0.8058102916852656
S0055,1.030999522495951,-0.5503051538454201,-1.345870923473215,1.7349365758368085,-1.0196953197088567,-1.2165808041357096,0.34121584249203324,0.14299063480921648,C,-2.1203387412307233
S0056,0.9312801191161986,-0.6716233679380516,-0.8192578597214978,-0.8567720938267928,0.2063617713254507,-1.1215301474250274,1.500274609000988,-1.7260106186667665,C,1.2483763641981849
S0057,-0.8392175232226385,-0.025554070991445278,-0.47622087354465903,-0.5555467794868666,1.4621959387176369,0.7093525144553172,0.07450959382677262,-0.27036669676116976,B,0.4315583692859805
S0058,-0.3092123758512146,1.1727290192593647,0.8743891807127275,0.20438903160297678,0.4486357645145273,0.019458255518883118,1.0256321138725824,-0.027384320403744018,A,-1.3431982196769263
S0059,0.33126343140356396,0.5436001545944323,0.26256132900192497,-1.2021495260760888,0.961987189071841,-0.13851224460722475,2.64201191049262,1.953107198272574,C,0.7177104605479809
S0060,0.9755451271223592,-0.37061433208610595,0.19358991136754436,-0.39568071175626385,-0.23701197001262772,-0.42389004232235256,0.5980991550474662,0.6869566320986773,B,1.2681354929902422
S0061,-0.47917423784528995,0.7716987106483447,0.8508979621679722,0.31745326125017514,0.7499002394237105,-0.30518884548075176,0.04932816579484362,1.5360611817095284,C,0.7776674467161618
S0062,-0.18565897666381712,-2.8485426206300755,-0.13737178839939665,-0.33286040438251124,0.27926783821652595,1.0469117944881394,0.7224469852209794,0.5975377058947282,C,-0.8916381788329305
S0063,-1.1063349740060282,1.1487657003721035,0.3904648499288896,-0.09338685889994829,-0.950910729687232,-0.33524408186802673,-0.3652808582038849,-0.7113032269494793,C,-0.7319918925357974
S0064,-1.1962066240806708,-1.7397137787780996,-0.10322175293249623,-0.5293321124483709,0.31852100479887446,-1.3410647133015687,2.387967705524732,0.11712421614985134,C,-0.547876014847448
S0065,0.812525822394198,-0.36244094140313216,0.26536234939962844,-1.514470309180767,-0.9916966634403105,0.7436517755401733,0.18007103769598148,0.23622364626423303,C,0.8610848062038113
S0066,1.356240028570823,-1.1196698946261439,-0.5827586576115821,0.32159321133923857,-0.6328802748847919,-0.20487666386471723,-0.27293332022551287,-0.9391555697706817,A,0.47895985916800976
S0067,-0.07201012158033385,-1.2946814757209058,-2.438817158276429,1.7549330716472415,0.18932830729237413,0.03139586553277644,-0.8356890050200362,-0.38438737659292116,A,2.7902916215481857
S0068,1.0035328978920242,1.1608267873785194,-0.13427916218630415,0.01840163078343813,0.29724427338012405,1.6075783063995104,1.0972201916064384,-0.205766993677172,A,-1.6408850617178827
S0069,0.36163602504763415,-0.46770120131189136,1.42274813609994,0.22526411724754952,-1.189232465077129,-0.020560557350507186,0.8671874128277388,1.605619832565118,B,-0.05259833656866505
S0070,-0.6451197546051243,0.3465038817307158,0.9262154022415924,0.6927227551168594,1.0539857711828762,0.28918367311872534,-0.4973543714140932,-2.0807405253909783,A,-1.9277552593431986
S0071,0.36139560550841393,-0.04692057887918407,0.9653974845911707,-1.2693304965466992,0.5720062783004729,-1.1789234912983253,0.5764513451224227,1.2058184207160432,A,0.5966479047345142
S0072,1.5380365664659692,0.47704082722312147,1.2361307218062179,1.7025146581296056,-0.7047284356108838,-0.21966945235096014,-1.5085559682128564,-0.9367952349593828,B,1.0668946186472568
S0073,-0.03582603910995154,0.07682189106025536,0.08865759096143744,0.20232879642280202,-1.5375847964491753,0.6095260452086012,0.18497057507315626,-1.372079187269614,A,1.4421061167681433
S0074,1.5646436558140062,-1.2829922241885696,0.1973157074055956,1.631856899089109,-0.1449045790814313,-1.5553737338412423,0.4527563520766945,1.179942130038464,C,0.18852209286478902
S0075,-2.6197451040897444,0.99626681944714,-0.6176518954343502,-0.7330329955239894,-0.44594371386116016,0.20084509311570958,1.7073298095592229,0.731898069234381,A,-1.9133093709277296
S0076,0.8219025043752238,-0.4937565831613125,-0.31607285602704976,1.8180619225578247,0.11314045705302281,0.1007910726448063,-0.7708188027286894,1.25451870238119,A,-0.050148570806248335
S0077,0.08704706823817122,-1.556581898659751,0.6157711497711416,0.7751554940347831,-0.3631166611555665,0.04128745558743938,-1.2783526288023244,0.8007019475455768,A,0.43678989402435897
S0078,-0.29900735046586746,-0.4281151609659125,1.2038844371688162,0.5530400858523584,-2.00745686074501,1.0371588986582432,-0.8954279609250417,2.059845001737402,C,-1.005146254684147
S0079,0.0917607765355023,1.5007597906343109,-0.13944627568099954,0.23402445435314795,-0.3883469383011584,0.3344385148485215,-1.33656850031492,0.5587238369444854,C,-0.2649786635224417
S0080,-1.9875689146008928,0.8502217421134929,-0.4501892648514116,-0.24852861807444937,-0.30561911106831297,1.478071898356444,1.336657357758983,-0.15647737612315848,C,-1.277049634596047
S0081,-0.21967188783751193,-0.3486521344078592,0.0005279588565972928,1.2005316584738726,0.6336610247740587,-0.9935895155940362,1.5486392950240366,0.34292637732134257,C,-0.6127045293578621
S0082,0.3571125715117464,-0.3492577043184288,0.6012067489291149,0.14035986984804696,-0.6981996746110497,0.13592456721834797,0.3202165779488289,1.2434691283459636,B,0.9124665694033126
S0083,1.477894044741516,-0.3216350512173826,-1.4438548161335418,-1.9670697035871523,1.6786746733725662,0.08446678638994742,1.221294945685148,-0.779375325260117,C,0.6801629467912917
S0084,-0.5182702182736474,2.076747983560841,-2.296180953137238,-1.1171864617070024,-1.911640550651757,-1.06925449375508,0.13395838058023532,-0.6518885825313808,C,-1.3952195094364415
S0085,-0.8084936028931876,0.38193545223155334,-0.5505368494915835,-0.1858457521927473,1.3111674978026244,0.9562950020913461,-0.09511164770076601,-0.3089600145979074,C,-0.7049851476380655
S0086,-0.5017570435845365,0.43004164719106963,-1.2207124259141586,0.3099989831655551,-0.2243189708781048,2.324673305852818,-0.33303761905376167,-2.1045827987653323,C,0.05709198477574067
S0087,0.9154021177020741,1.0302834540318422,-0.5081401976473109,-0.05658848889989584,0.8595848723435562,-0.017006074483830996,-0.3103909913775655,0.13807840841754684,B,0.22652431854787222
S0088,0.32875110965968446,0.23878915902651351,-0.14778031881747153,1.2189707897936632,0.0798014840587331,0.5050210882737669,-1.5478015563090313,-1.8861287039510262,A,-0.662895756545944
S0089,-0.5297602037670388,-0.2590421458207031,-0.4532484090230134,-1.9511018640386248,1.1395555360254692,0.08451847581532725,0.26425476360733907,0.053059312932619035,A,0.4764574533215925
S0090,0.5132674331133561,-0.19634984908497827,1.4524675344707454,0.1435879365051602,-0.38736196455281124,-0.7135846699071758,-0.040333910214043756,0.8652897561352498,C,-0.03528222051476279
S0091,0.09707754934804039,-0.07160125941406395,0.32674476460232005,-1.8179792253871547,-1.0986204251778122,-1.8207602778020162,0.7453607240778758,-0.47687646064383565,C,-2.576629766860556
S0092,0.9686449905328892,-0.03722223650984159,0.30047435961082836,0.7597122954841684,1.4205042872710631,-0.7057734830953651,0.0935234964386097,1.677115870186871,C,-0.5716703272767002
S0093,-0.7020530938773524,0.7276295436369798,0.6222071440434019,-0.09445871444200275,-0.11348064588214118,-1.3919583809517313,-0.16270370156909178,-1.4605008994184878,A,-0.6002257301105709
S0094,-0.3276621465977682,0.05194588580729943,-1.1388331177807691,0.41960997202411815,0.2215584736242106,1.7041020780591178,-0.8711930300076307,1.1912606816318325,A,0.6782737003897429
S0095,-0.39210815313215763,0.7326400772155792,1.0391117874202687,-0.8638829605897661,1.2347519140447951,-0.11510969392323915,0.07215323682176132,0.6751370564069208,C,0.6960592371780476
S0096,-1.4635149481321186,-0.08071658010858232,-0.07576428653545988,1.279464931657751,-1.031955242094435,-0.3459193290471707,0.738237230816162,-1.716033248310689,A,-1.67210277092788
S0097,0.29612027706457605,0.07863519031609059,0.6704806172412126,1.0417246640588513,0.5954908976392573,0.8891538247878059,-1.1433389910838607,2.7107942990405327,B,0.43847175699656754
S0098,0.26105527217988933,-1.9982006845321076,-1.0718572330401555,0.5835443030118876,-0.5898947564628909,-1.121751102855888,0.08747375368073924,-0.06374528550396617,C,-0.07396384540069194
S0099,0.00511345664246089,0.9163276747024814,-1.5537587660160643,-0.12951724686344077,-0.13216935564437185,-0.7668640380045524,0.23304295152948393,-0.8774840221556317,C,0.12642440812473676
S0100,-0.23458713337514692,0.3464884758979927,0.8178896580250287,0.5798572852951321,0.07227896538428889,0.06807226924862103,-0.7180647836182643,-1.407087194784017,B,-0.6138270186937304
S0101,-1.4153707420504142,0.9980101098596522,0.3764095260975166,-0.7068925679873489,-1.500221861446936,1.0287689914234805,-0.5878563049080002,-0.22001802765967404,B,-0.06182992276768087
S0102,-0.42064532276535904,-2.8962553781936893,-0.9020515543575104,0.8555556590207121,-0.7788370428204348,0.5016850451687882,0.23061084876621443,-0.12740687238995974,A,1.1503268225783398
S0103,-0.3427145165267695,2.0883747047807275,-0.8696630812746944,1.649480894323921,1.3510728924131392,0.2483251425158822,-1.133421018292623,0.10264552853966442,B,0.112185759091425
S0104,-0.8022772692216189,-0.13958962815517376,1.1254347844147694,1.0706105599791862,0.8861911885847956,0.07811773523601635,0.34992371524939253,-0.29779615622396016,C,-0.042426705617893655
S0105,-0.16128571166600914,1.1081828167375165,-1.1894118928673278,-0.7296024698074095,-0.06263957732723487,0.40023585552677515,-0.8953543736592,0.6332253101150935,A,-0.4792033741962163
S0106,0.4040508568145384,-1.0399059271255309,1.6426729532559634,0.3614173172731029,0.24312345851289308,0.20165290512925463,1.0628536930332164,-0.38762983266324635,B,1.0522559337439636
S0107,1.8861859012105302,0.6127739050625697,-0.9006207346478687,-1.2931415437586478,-0.29424250563645765,-1.0299722747769358,2.3378277453883,-1.934964117240471,A,-1.2807878166672102
S0108,0.17457781283183896,-1.0534155631736561,0.638391925608383,0.5723903111756757,1.356583385827982,0.04607922163315134,-0.8607568017018197,-0.1493614956496412,A,-0.8019696017829179
S0109,0.25755039072276437,-0.6237689606958051,-0.3286184757489846,0.45060341286253885,-0.20035257779416388,-1.0736886589177526,0.5342078623746747,-2.367477653373278,A,-1.3382113817853876
S0110,-0.07444591576616721,1.9140313538667861,0.6031874310823431,-1.869816339532164,0.23184209213484805,0.08108254290082371,-0.7267419048820193,0.3537706308913895,A,0.2006851750501655
S0111,-1.9187712152990415,-0.19068240076334658,-0.5441140021141926,-1.1617838439123638,1.146030144142065,-0.4806479414882414,1.0409541737977894,-0.9793002302826354,B,1.179747606415444
S0112,-0.026513875449216878,0.21743287317972287,-0.1627929060722942,-0.28313889674376713,-0.7773714848459066,2.5393816227828614,-1.265258409085215,0.16336035491580048,C,-0.3287954175694484
S0113,0.06023020994102644,0.8700677306887542,0.04091917539572113,-0.30085974714082625,1.558789184496894,-0.03989438375171192,0.48058675842771265,1.3140749815246042,C,-1.0694055347748608
S0114,2.463242112485286,0.49568188797260465,-1.0021874557814727,-1.2094769354188053,-1.5304614097433769,-1.4042395662615887,-0.8729889668893527,-0.9487486952680001,B,1.6364464837049708
S0115,-0.19236096478112252,0.15041890514357642,0.7408243454201259,0.38897872935218375,1.6296421311127987,-0.13418021067692457,-0.20698458909836875,1.061256258512118,C,0.4512830666483995
S0116,0.30154734233361247,0.3649610024662254,-0.5132135664715852,0.2514736089405121,-0.3726755839519746,0.5193587456378881,-1.031025275147307,-0.4333895666861532,A,0.2775241436342788
S0117,-0.03471176970524331,2.403415585238275,-0.22859991534001858,-0.1942691319785193,-0.24269874782528175,1.6733639461525236,0.8223504708957536,1.7531948020655854,A,-0.19019064217300183
S0118,-1.168678037619532,-0.05761879703358539,-0.9943493746085122,-0.7557915001583629,-1.890010171182943,-0.5894523999387185,-0.836980354439587,-0.36515261319821335,A,0.6690141718574816
S0119,1.1428228145150205,0.2010990467149675,-2.5623336587953105,1.0487071264165635,-0.4547947173776929,-1.58242797402364,0.5519642593318276,-0.8404929855066914,B,0.2618555642786702
S0120,0.7519330326867741,1.050654396007612,-0.19102776260016902,1.6554071130882952,-1.0398065310268843,0.8168370114309812,-0.34409802826233293,0.6872384503952884,A,-0.48126842837938083
S0121,0.7910319470430469,1.1055259329579838,2.412615421612916,-0.4835614838465371,-0.6076463453734726,-1.3805987058996512,-0.11447237179886294,-0.43578972962363594,A,-0.3138026268128607
S0122,-0.9093874547947389,1.1870303055603801,0.7846042878980238,-0.6121669171548207,-0.1373109657888796,-0.43615544150748503,0.14775590740012853,-0.8414495141290085,B,-1.019886801013034
S0123,1.4027943109360992,0.6387302220291846,-0.01926037973439464,0.4912076654119963,0.9577916144729056,-0.25762048551099404,-0.7618246716588487,-0.47783985070379115,A,-1.1445651875274974
S0124,-1.4018510627922809,-1.1430049127304835,-0.2628908292082677,-0.35802937974698623,0.20760335140062577,-0.06963345330010817,0.2103671135408869,-0.04460653218300141,A,-0.2966521950968329
S0125,0.5868570938002703,1.633431532301096,0.02246589281204638,-0.13939720066323416,0.30767665340111383,0.6891644570743356,1.530334564354411,1.342180131244854,C,1.154214892291474
S0126,2.1904556258099785,-1.146345393018688,0.54711911517521,0.7396531517246714,-1.0955193888455623,-0.6836342822863877,-0.7780947858327143,-1.934087745459577,B,-1.0341632121613418
S0127,-0.9905363251306883,0.30263546523903323,-1.1808128153088449,-1.9093560875072928,-0.8807540896027302,-0.2737292521667607,1.1718101432738448,0.023080658950420673,A,0.8363700292574102
S0128,-0.5662977296027719,-0.7542758500193579,1.114321694668872,1.3183023248526693,1.798725018351312,-0.014270352949388505,1.4980976334877842,0.624903594654043,A,-0.7989348536567993
S0129,0.09965136508764122,-0.06413834659299254,0.7153813154412441,0.07268052432934134,-0.7352010347632466,0.14959795751878804,-0.816154989028044,0.1934485749917961,A,-1.786603072697699
S0130,-0.5034756541161992,0.3287624103034804,0.7181857257079345,-0.4114931445621802,1.6562082520572956,0.09782717470792267,-1.455054605090552,1.3098651694335341,A,0.546599758589076
S0131,-1.5506634310661327,0.32135721545027307,0.4384757388097273,-0.08923415422144892,-0.2430611988808665,0.4360057752225798,0.3019609001717647,-0.07434532975852426,C,1.6287680875747823
S0132,0.06856297480602733,0.42192075423528475,0.019616657693989903,-0.03757064497948127,0.0022879361435040493,0.8438395096417373,-0.547407522766873,-0.18455144218594516,C,-0.8557350802680281
S0133,-1.0623037137261049,1.613711269058647,0.6728612359668199,-1.7312013034449254,1.0703651602299298,0.392634115650968,1.8686032191630024,0.5923295470133433,C,-1.5698709089001601
S0134,0.4735924306351816,0.45353430151397983,0.591814133741378,1.494938227453236,1.2718924219386565,0.45358552350921844,0.0348075404998322,0.09931381495134962,C,0.45491475108002216
S0135,-0.9194242342338032,-0.24415663529064868,-0.3540407109410238,0.041325632270618466,-0.1108125602790875,-1.5822231667464777,-0.8021994080351792,-0.390408738280471,B,-0.9231741954719951
S0136,1.5499344050175394,0.9640871682883573,-0.573601772896901,0.4430021304473752,-0.3882430535215389,0.05022769916568044,-1.1471595110117114,0.5161440395863797,A,0.5366465784709282
S0137,-0.7832532923362371,1.1894704889246406,0.1018562952619867,0.9515497705740428,-0.05592044852221312,0.4795075480016086,1.0899049590908303,-0.6525282932166452,C,1.1514795942038418
S0138,-0.3220615162056756,-1.2276078151369925,1.5490201514951873,-1.0211624575603002,0.3379575282321183,0.7289411945704503,-0.5711839740841865,-0.6111771520193271,A,0.3306174956029355
S0139,0.8135172173696698,0.597400069849858,-1.2391070756539009,0.47347189903522846,0.8913036868697555,-0.6923507742337942,0.04382879946042826,-0.5279940217656136,B,0.809768308345471
S0140,-1.2308643164339552,0.7011727423108983,-1.46752526575244,-0.26764109089879357,0.004229858994151577,-0.659039274888645,0.9558027451124809,1.3530691601664073,A,0.8166121536347003
S0141,0.22745993460412942,-0.29756350335999193,0.16476084123651674,0.8467707752164937,0.6188862980231536,-0.5741006752835983,-0.4842583519308302,-3.2210163559857135,A,0.9899467121786301
S0142,1.307142754282428,1.3757068133116195,0.05088770185601806,-2.1272274203514954,1.638359732270941,0.5364138998913434,-0.04592882874016064,0.39559883476294233,C,0.0452107675574809
S0143,-1.6074832345612275,-0.15005558703252672,0.1733416643704082,-0.099094300241269,0.38130961226478466,1.0338810549242086,-0.016568409822520076,0.034271814200222225,C,0.7790764273936542
S0144,0.1846338585323042,0.12557645347154225,0.24395319790850026,-0.6028206557839616,0.3116528560047783,-0.4074601072916016,0.6833245115160919,-1.6808704592381203,B,0.16440174615631162
S0145,0.25988279424842353,-0.1730718242838696,-0.22320225463480511,0.4322629506341555,-1.5189108250900678,0.9079623136270489,0.5907443355103258,0.3097267791360022,A,0.3913201719352258
S0146,0.7818228717773104,0.015579047581467534,1.4898634386020821,0.47004418736820214,-2.6307301368290634,0.12347980916459421,-0.22011373125482853,0.475751991831532,C,3.0517113199186254
S0147,-1.236950710878082,-1.0962750868952018,-1.6009039784765156,-0.7076258948220261,0.38837572923016833,-0.12428577716243629,0.06364906149651771,0.5896392313574,C,0.2416005235856662
S0148,-1.3204566130842763,-1.4400508825942944,-0.828497024780246,-0.7121738641760436,-0.09482423128087224,-0.21138422981796898,-0.3717790115234884,-2.651828063044949,C,-1.4977599328033662
S0149,0.5219415656168976,1.5945050632249722,-0.10325476014904739,-0.11066536855732945,-0.514782674914742,0.7466113646021572,-1.4776124069194447,1.3663894118544384,B,-0.1974191775176412
S0150,0.29698467323318606,-0.8469613483183278,-1.6431888111541673,-0.8966422273152082,0.24353020418634463,0.3255778167870701,0.2576008573981294,-0.7377367046848409,A,-0.31052575564227347
S0151,0.25049285034587654,-0.9913923494563072,-0.17585440443207118,0.8419836954521269,-0.06040372919690829,2.2758254276476375,1.8921917608330678,0.6865677467531761,C,-0.26479360175461414
S0152,0.3464482094969757,-2.153390113603715,1.6614701657280182,-0.36920720044744615,1.1277802506338985,-0.8522246429973241,-0.8837191406910628,0.741073780682286,A,0.9534424262529655
S0153,-0.6800247215784908,-0.6389617476895022,0.020886488295961788,-2.9069882193216414,0.0861108682589779,0.5181017020299757,-0.773029709602703,-0.8766970856192929,B,1.1305913976640294
